Date,SPY,IWM,IYR,EFA,EEM,SHY,IEF,TLT,LQD,GLD,DBC
2016-10-04,0.0809768350915737,0.04842727533761851,0.08202715915645582,0.05605559159067516,0.034452825444903364,0.125750617469155,0.20421070414686743,0.0785042610935795,0.2161035227331971,0.06176553383409051,0.011725674101883988
2016-10-05,0.08144662654766524,0.048784881686338724,0.08055023289599421,0.056360890288454875,0.0349996297596023,0.12584876846228837,0.20402976682345034,0.07824554038149284,0.21616891816034312,0.061753020447839015,0.011811724546531002
2016-10-06,0.0816278471197728,0.04880820279255696,0.08081038265339388,0.05614190915035068,0.035080921979470055,0.126041113059222,0.20391710001294625,0.07792841018198424,0.21651708390024152,0.06127388788047592,0.011853141269585716
2016-10-07,0.08137331721749218,0.048433079098979474,0.08071962773778821,0.0558733058219034,0.0349343036412406,0.12612504831302743,0.20427616952824618,0.07800517041158567,0.21710029525048127,0.06133400164910836,0.011825681330147244
2016-10-10,0.08168990763143111,0.048948461450514055,0.0810876946055352,0.055961988320004506,0.03526802983416402,0.1259003413850274,0.20347364707627735,0.07744335742652152,0.21681568370018514,0.06146844782929424,0.011942440741045588
2016-10-11,0.08111594688581994,0.048327267842276825,0.0807324073647332,0.05548448325904164,0.03464897334967038,0.12659991926789435,0.20457277031240886,0.07770735439076623,0.21736760748254733,0.06150347277659209,0.011939797068249281
2016-10-12,0.08111356125279327,0.04822297940886727,0.081713629807761,0.055285791022275856,0.034537481544250424,0.12643032618083233,0.20429872489558126,0.07767921464058818,0.21736174151693408,0.06151869891269629,0.011837850817420207
2016-10-13,0.08078346799092104,0.04778542861290258,0.08210295936197679,0.05503145012182003,0.03420341591917136,0.12637429309821235,0.20456157746598141,0.07790921156471452,0.21772313465849286,0.061618564888418825,0.011906496317388385
2016-10-14,0.08109911924828776,0.04775308904726904,0.0821055207036801,0.055313869390979244,0.03437526360236465,0.1267727079449136,0.204623601940462,0.07707791116586754,0.21744194914403242,0.06148228455987268,0.011954683252271071
2016-10-17,0.0806959603263086,0.047625830437991554,0.08208789968940723,0.05506786147096149,0.03428633027496064,0.12668644541366844,0.20476073955417487,0.07745326145498116,0.2178289362968968,0.06155438970947437,0.011952345371175009
2016-10-18,0.0808669827356269,0.047701807284408794,0.08230876854865268,0.055384776764259326,0.03474762000230387,0.12620941495227486,0.20432385423729554,0.07738482589590308,0.21746545665261746,0.061679988035442945,0.011926504891214754
2016-10-19,0.0809206096965719,0.047807154198711524,0.08249152642283467,0.05542637794491117,0.03489091987339498,0.12595716489405356,0.2040076173220854,0.07729410125291714,0.21731468883111665,0.06190942711761221,0.011980412445791061
2016-10-20,0.0808630026895906,0.047720637513820205,0.08227090272482997,0.055576273454492967,0.034829419413530474,0.1260435299629929,0.20405917779487737,0.07746500347804693,0.21749505075256712,0.06179169685010162,0.011885305365150112
2016-10-21,0.08087167455564849,0.04767982754573559,0.08213596143000701,0.0554324159055977,0.034807617958265806,0.1260278173692158,0.20420698747572633,0.0775534587310339,0.21754103891257143,0.06181549070202673,0.011927709414171506
2016-10-24,0.08124838093314071,0.04800243241092963,0.08239036983376094,0.05544526286460666,0.03496984431517575,0.1260341498973758,0.2040126774425202,0.07724720651875681,0.21700711132848036,0.061702256666781384,0.01194030778847206
2016-10-25,0.0810062643368186,0.04766162958658062,0.0822629096168913,0.05542774134051344,0.035019905162563425,0.1260810114926884,0.20405163245021082,0.07747970324750972,0.21692785482837304,0.06219110710936488,0.011890240828485955
2016-10-26,0.08121371004207016,0.04740469923585344,0.0816759799788778,0.05543247850434976,0.03480794417328543,0.12661343559426028,0.2045407960958169,0.07730800123830679,0.2170104471409516,0.06212605952798264,0.011866448468245328
2016-10-27,0.08142977610399323,0.04711258747506005,0.08022816444351401,0.05566117297577295,0.03469445861547371,0.12731973513781225,0.20492511068640923,0.07687423772952783,0.21718248534052392,0.06257166169548176,0.01200060979643118
2016-10-28,0.08123301136668178,0.0470066338513455,0.08043128690823269,0.055671998420888824,0.03457278821941501,0.12738857227685305,0.20507319787295103,0.07674518555247103,0.21704852515799286,0.06290038597332226,0.01192841439984612
2016-10-31,0.08102905909643239,0.047073109785630673,0.0814153625240651,0.05555843124043624,0.034680455287149185,0.1271525435188933,0.20471608173133793,0.0770183438528049,0.21669039319882472,0.06292527861353944,0.011740941150886235
2016-11-01,0.08070626257211926,0.04664987920199832,0.07794068408242913,0.031335178965476496,0.034513345798238095,0.15431980940347395,0.207294238009323,0.07727720243252655,0.21458773639198842,0.06354102875429211,0.011834634388134653
2016-11-02,0.08070626257211926,0.04664987920199832,0.07703021818587504,0.02,0.034513345798238095,0.16686699208762867,0.20818483221261053,0.07727720243252655,0.21339560436657673,0.06354102875429211,0.011834634388134653
2016-11-03,0.08049702106775906,0.04651636788953993,0.07673523099087336,0.02001884393188671,0.03448714464329532,0.16721934744964573,0.20846743121830716,0.07683690990845224,0.2133958313866209,0.06400757028751608,0.011818301226103436
2016-11-04,0.08024236667719672,0.04671905508177077,0.0769828304858685,0.019785162724777476,0.034065164494907214,0.16693310675222742,0.20867915017276434,0.07736540200632994,0.21359184455438038,0.06392169919470056,0.011714217855076725
2016-11-07,0.08177942908634113,0.047725516615386154,0.07802031953483947,0.020001016855501298,0.03519747560606089,0.16640040583698437,0.20722053622789285,0.07648988161432489,0.21284439001016728,0.06259239093971104,0.011728637672790776
2016-11-08,0.08220701747816496,0.0478848144004066,0.07855445586658694,0.020071287202747843,0.03544993178043234,0.16634405858863124,0.20663514480365383,0.07623447911227806,0.21252159333124265,0.06237602332428475,0.01172119411157097
2016-11-09,0.08391246082537701,0.049854677546009286,0.07787460294956138,0.020290448012237935,0.03464961712721615,0.16779654416996,0.20553151571916034,0.07373267788540473,0.2115014428343102,0.06296090332652102,0.011895109604242136
2016-11-10,0.08454979307007485,0.05090956727517232,0.07684647273726988,0.020336902747622614,0.0338268909719514,0.16858980460309983,0.20533287740687298,0.07301284705394298,0.21239743044078077,0.06233871042389779,0.011858703269314739
2016-11-11,0.08458598854835933,0.05222171836678255,0.07746939135887963,0.020268265596980712,0.03327429049697821,0.1690516333480033,0.20547338108804092,0.07280124729687057,0.21206336951697277,0.061126179276304565,0.011664535105827559
2016-11-14,0.08480167874242821,0.05304904042566169,0.07891953503321107,0.020193671464942442,0.03309176251557334,0.16908984521125547,0.20464428320619477,0.07249335570895758,0.21133979683132195,0.06071625707044748,0.011660773790006136
2016-11-15,0.08519513438948417,0.05304633040372739,0.07838672099633019,0.02021898867384757,0.033651509090734194,0.16861891287590272,0.20400198887841806,0.07262326017433965,0.21132211944271093,0.06105218537877879,0.01188284969572651
2016-11-16,0.08503689508467795,0.053043345571709366,0.07821940270108303,0.020006538007479188,0.03337330260031202,0.16860255461062398,0.2041978253572596,0.07328008272337262,0.21163144359680747,0.06087101700424505,0.011737592742429932
2016-11-17,0.08575939251929057,0.053532670913786745,0.0778342068093465,0.0202263988017993,0.03353296521338397,0.16914541074327175,0.20397621183979764,0.072442859918356,0.21098836065668664,0.06076041298937212,0.011801109594909046
2016-11-18,0.08581522327805187,0.053971952706623014,0.07829332331205832,0.020063612071607666,0.033475201958813754,0.16953485132093615,0.2036608015357774,0.07244278394056473,0.2104080836962868,0.060401281790142834,0.011932884389137716
2016-11-21,0.08624597851546792,0.054087029979570815,0.07810717517677362,0.020184123081784185,0.033719294595306586,0.16908881818721683,0.20332204608718205,0.07244012110774334,0.21009536837108572,0.06047448280817371,0.01223556208969557
2016-11-22,0.08613966008004262,0.05440667151117465,0.07919008614661266,0.020169640259497933,0.03412207688444925,0.1685112847830014,0.20286719915195378,0.07218593286997257,0.20996564271106885,0.0602613251140712,0.01218048048815537
2016-11-23,0.08648996624799181,0.05493946812086162,0.07903418591511076,0.020169408534749064,0.033875267228450086,0.16900456423940158,0.20285060656142953,0.0721589667223822,0.2099305887425837,0.05927491308258375,0.012272064604456233
2016-11-25,0.08675595629533993,0.055085214212940825,0.07938643035330595,0.0202170654717387,0.034017719294711805,0.1688767887781213,0.20254824314751768,0.07222054451410165,0.2098146755453791,0.058902348633705776,0.012175013753137573
2016-11-28,0.08614594831696053,0.054242672135287794,0.07947493668826557,0.020063059609539597,0.03407265390027793,0.16858007677204015,0.20299321671756035,0.07258175829766805,0.21027371542016032,0.05938506652046201,0.012186895621778054
2016-11-29,0.08620416607726596,0.05414500902180854,0.08002842645484264,0.020165231762269968,0.034077388703434915,0.16838556886090844,0.20294566438728873,0.07279318247475587,0.21029312233412473,0.05903330435529223,0.011928935568008359
2016-11-30,0.08645171567129936,0.05416358306930369,0.07944295704074597,0.020250381084861536,0.03431543480742219,0.16921515494482378,0.20265100631599703,0.07199228878969276,0.2106110727314283,0.058548836379696205,0.012357569164729519
2016-12-01,0.08656634925497574,0.054170768727909456,0.07858305857433599,0.020199704642780265,0.034079672773172275,0.1745298098396471,0.2028920776304769,0.057711864968426015,0.2104817813890015,0.05915220886375259,0.021632703335522346
2016-12-02,0.086388215248738,0.05402523589634163,0.07890270194116314,0.020104390609227193,0.034022775351947046,0.17905379455183326,0.20296588784636752,0.043110548517392,0.2105692781511778,0.059651310061868065,0.03120586182394442
2016-12-05,0.08660405919848606,0.05439827693715852,0.07884471306155222,0.020088936095605317,0.03412666423737849,0.18390016905819798,0.20269324188071672,0.028235230018685713,0.21046993803629577,0.05989078634848982,0.04074798512743344
2016-12-06,0.08656634925497574,0.054170768727909456,0.07858305857433599,0.02,0.034079672773172275,0.18688510882353582,0.2028920776304769,0.02,0.2104817813890015,0.06029364515761901,0.04604753766897328
2016-12-07,0.08719983231988253,0.05438687904442695,0.07965696726456616,0.020182834845715866,0.034456923787168844,0.18588800599424318,0.2024092456923409,0.020056142778451472,0.2101636671821422,0.060165872377064764,0.04543362871399712
2016-12-08,0.08744225430474863,0.05526155882491612,0.08008693735889594,0.020172255194844977,0.03462065701129927,0.18592743885294863,0.20170867258168704,0.019826151033419066,0.2093715783685855,0.06004582751262631,0.04553666895602854
2016-12-09,0.08814919406918266,0.05548215752411109,0.08018744668680994,0.02029966938982118,0.03450972580068431,0.18628318028234497,0.20108035830019488,0.019619314959273777,0.208987676257122,0.05953687782473884,0.04586439890571639
2016-12-12,0.0880635329339755,0.05490616785494283,0.0806994700899323,0.020213348456543507,0.03428678513095977,0.18624985371724478,0.20115425467155026,0.019659513126476243,0.2088266334727963,0.05977390782570609,0.0461665327198724
2016-12-13,0.08849723644265241,0.054814770828328634,0.08055925728822064,0.02039568181425623,0.03460825778476546,0.1859042381253626,0.20091992398600034,0.019695375762051968,0.2089306914784999,0.05947082929320048,0.04620373719666144
2016-12-14,0.08857449571680837,0.05462805380884207,0.07979586209585518,0.02028033135220933,0.033888475828958285,0.18725968411539562,0.2010836459797113,0.01965454936823305,0.20951246178515856,0.05913784721879543,0.04618459273003291
2016-12-15,0.08903583433073069,0.055096116925121334,0.07928629134864261,0.02025703943502235,0.03398305333944529,0.18737424822557042,0.20073977964996584,0.019775284525464627,0.20988529926958793,0.05839157941993335,0.04617547353051569
2016-12-16,0.08874032057186838,0.054919860242080905,0.08023317998314337,0.020243306923719208,0.03378287228990238,0.1872072179768045,0.20071743622705238,0.01970286727990039,0.20943565841577455,0.05869754750467171,0.04631973258508241
2016-12-19,0.0886277279980977,0.05508940736828696,0.08084221866464689,0.020142461810902974,0.03343682659637325,0.18665201118100047,0.20095363183596254,0.01984631540905306,0.2097265314496666,0.058788043914711194,0.04589482377129856
2016-12-20,0.08894428230500175,0.05554071850326312,0.08096491001339838,0.020206114987659864,0.03354220725366698,0.1866209730506223,0.20047192716907755,0.01974179587892378,0.20954044947549172,0.05833832553942121,0.046088295823473444
2016-12-21,0.08876789716621482,0.0552226309433703,0.08003289067214449,0.020227988158785473,0.03342973220624839,0.18685917962924722,0.20096093090494224,0.019844833399229066,0.21037683759933978,0.05841760024333067,0.04585947907714765
2016-12-22,0.08874625039673145,0.054827802387619404,0.08000373455418842,0.020212376537739846,0.03308142739006716,0.18718244636454404,0.20117190849285846,0.019838719672181433,0.21070346611389784,0.05836337872409613,0.04586848936607589
2016-12-23,0.08872413738911189,0.05502521169259354,0.08007806615420154,0.0202304061287082,0.03321863217610519,0.18686218900026105,0.20102106715366988,0.019845124067778594,0.21066894443897521,0.05844764384231082,0.04587857795628419
2016-12-27,0.08886343209735352,0.05522171678693625,0.08010024559208777,0.020187491758549177,0.03333366919134737,0.18660385412128985,0.2005486147970825,0.01976326563333187,0.21009753356453384,0.05873538512788361,0.046544791329604415
2016-12-28,0.0881013169671873,0.05463878357640499,0.07960043803896107,0.02010407838322019,0.033574831038933085,0.18661156717545513,0.2012194523761958,0.01990144929879644,0.21080924980326493,0.058879182923108446,0.046559650418472785
2016-12-29,0.08773473441230743,0.05447184092448356,0.08007482365469143,0.020073736265801587,0.03399208096777317,0.1860748573833954,0.20104241244807894,0.019893296295786542,0.21078957743451035,0.059417652404364286,0.046434987808807365
2016-12-30,0.08734471285487184,0.05421955794780308,0.08076711506475194,0.020127543322047005,0.033724297735039085,0.18599332371421387,0.20147878581565898,0.019907595551341556,0.21094640621843747,0.059004465884742424,0.0464861958910928
2017-01-03,0.09159821295665459,0.054395744595268476,0.0809538275878901,0.04319143736052651,0.03407049876025298,0.14811692693316056,0.2010382150247591,0.03215185303522058,0.20821113672018815,0.05936569763137166,0.04690644939470731
2017-01-04,0.09544984452887031,0.054702720027715875,0.08129524995914754,0.06674644105951705,0.03411388631089862,0.10964237812292962,0.20066606100568496,0.04456576264538008,0.2054492233691779,0.059324122601828864,0.04804431036884929
2017-01-05,0.09899343230117737,0.054395744595268476,0.0809538275878901,0.08866717772119329,0.03407049876025298,0.07407393959705044,0.2010382150247591,0.0562886910701238,0.20315512566136595,0.05936569763137166,0.048997650049546926
2017-01-06,0.09969834447357186,0.0543873739972113,0.08106387558913869,0.08867985160829055,0.03404867383019028,0.07427384094044294,0.2008306548732092,0.05596875248659673,0.2028039791812019,0.05913606289140249,0.049108590128744176
2017-01-09,0.09936658066910854,0.05402919496444748,0.08052411055951357,0.08854231168709646,0.034019339939567156,0.074333455412169,0.2015896690173731,0.05641643735875321,0.20319484027301976,0.05962130864413214,0.048362751474819624
2017-01-10,0.09939306377700025,0.05456077325318662,0.07979068703440134,0.08858093045178159,0.03422740289786977,0.07432685253578299,0.20154781729696966,0.05639441377801855,0.2031283582168831,0.059891266994751835,0.04815843376335432
2017-01-11,0.09943665310579879,0.05452686455900535,0.07926027755885934,0.08883458884110568,0.034552412206914164,0.07418502395687934,0.20129679512558896,0.05644960777573444,0.20295426020396656,0.05993349238496785,0.048570024281179444
2017-01-12,0.099097393494536,0.054057986036991676,0.07954935431118895,0.08888902245994013,0.03467229239147079,0.07414426997031688,0.20122913374324014,0.05627391678420042,0.20275356140109743,0.060095609798455234,0.04923745960856226
2017-01-13,0.09934973419877366,0.054463219203357734,0.07948678689531942,0.0892407323758178,0.034652627896802464,0.07412772670333,0.20084117234546497,0.056020158679555655,0.20239190432535104,0.06026896058595943,0.04915697679026771
2017-01-17,0.09875690782205448,0.053592031109366466,0.07982665365601418,0.08869323630498474,0.03454880413521519,0.07399847085910889,0.20135620966562118,0.056467827026262706,0.20276981407313283,0.06098447712057717,0.04900556822766197
2017-01-18,0.09941447678726545,0.054006127326272274,0.0803152688290263,0.08883182631404365,0.034512834960286405,0.0742565808596561,0.2008178699765117,0.05599202210981371,0.2023268635057653,0.0607369979426406,0.04878913138871831
2017-01-19,0.09944851640137227,0.05378316905593649,0.07980138643208706,0.08896666590383895,0.034548476902331135,0.07453172387036337,0.2008666911784723,0.055833850412279645,0.20245719900468256,0.06093062241666056,0.04883169842197548
2017-01-20,0.09953219433826886,0.053908058063225746,0.08008295015734915,0.08922638609432133,0.03451731318619917,0.07436539874098755,0.2003953839397273,0.05556509096014872,0.2022478226233636,0.060906889715393105,0.04925251218101522
2017-01-23,0.09889104796434066,0.053476854760395806,0.08038253639834844,0.08910740428465334,0.034894261101746725,0.07414929754890559,0.20067142107950084,0.05590498257924933,0.20239660282242392,0.061062675058865964,0.04906291640156923
2017-01-24,0.09951121046827,0.0542881138113476,0.08055673373512576,0.08931940739047142,0.035106501351709715,0.07409508780431186,0.19988171329278037,0.0555141876647296,0.20176737961673094,0.06077995846353383,0.04917970640098887
2017-01-25,0.10047626956518416,0.05485597047362031,0.08020688918533068,0.09034044651850394,0.035530214094406924,0.07415411449053601,0.19909710284572482,0.054874093482658294,0.20120245241343981,0.06034134014203539,0.04892110678855959
2017-01-26,0.10042746475082702,0.05466669321459004,0.08016928651708527,0.09003136172235994,0.035398846692538205,0.07420444637164428,0.19947567113333733,0.05508970236645636,0.2015559468820017,0.059815339089357177,0.04916524125980267
2017-01-27,0.10034796371740223,0.05452114414614877,0.07947798744920384,0.08995154562960511,0.035454826177533025,0.07429743923962429,0.19987928452602063,0.05533152120742382,0.2019540041807951,0.05998352204076835,0.04880076168547484
2017-01-30,0.10006161258809493,0.05394162652679686,0.07919663286050285,0.08960743374709804,0.035384389252124865,0.07454774280149035,0.20049519585841355,0.05535086298284885,0.20228898154726993,0.060440154734020625,0.0486853671013392
2017-01-31,0.09967753415460219,0.05411546198447419,0.07951888400810986,0.0894062712796638,0.03531787498107515,0.07428570399523446,0.2004300417849488,0.0555269933793174,0.2018915193283982,0.061048208578346114,0.04878150652582993
2017-02-01,0.10090404991736156,0.054149107264306925,0.07867499433426754,0.08993598960180495,0.0357797427540997,0.1114809685204464,0.16834241426598184,0.049004362385650806,0.2014232900374751,0.06093718285124085,0.049367898067364385
2017-02-02,0.10190569916727944,0.05397958934913705,0.07927187293340662,0.08992792292187085,0.036258540214096996,0.14853260702252705,0.13623399300543348,0.04268180004428489,0.20076562807450493,0.06113170760658575,0.04931063966087303
2017-02-03,0.10327024205142847,0.054505290755213036,0.07932307397796057,0.09007142802128572,0.03671688975730973,0.1851554053091244,0.10425067557581372,0.03637762975128025,0.2000780730550453,0.061055496738173946,0.04919579500736499
2017-02-06,0.10409423443647152,0.054099471286856,0.07889036839411045,0.08969809767589565,0.036996854237170244,0.2222779202619364,0.07291346819075617,0.030358268982748935,0.20010991755973512,0.06150856620868771,0.04905283276563182
2017-02-07,0.1051665066257242,0.054040805485111545,0.07872630972123809,0.08998641537290797,0.03731175732031347,0.25929344461646203,0.041194182787667094,0.02422988032950653,0.1997658485328273,0.06112321315912654,0.0491616360491152
2017-02-08,0.10585408319945809,0.054149107264306925,0.07867499433426754,0.0902187907070058,0.03763734214722467,0.283893259057718,0.02,0.02,0.1992673423714137,0.06093718285124085,0.049367898067364385
2017-02-09,0.10641947931336694,0.05487892221257293,0.07887163461959533,0.09054301036561012,0.037784829716321945,0.2834916268922118,0.01986936440081283,0.019757684578926907,0.19835715471705087,0.06043760200091063,0.0495886911826195
2017-02-10,0.10656381089806455,0.05515317939311991,0.07927384664740693,0.09052015699915944,0.03803566859177046,0.282726856254024,0.01980493366474564,0.01969529735945369,0.19779497733803122,0.060441014962761046,0.049990257891462796
2017-02-13,0.10711678484963712,0.055283182288601136,0.07951626414273512,0.09085848481455741,0.0381454706536754,0.28258872967159776,0.01976983479356803,0.019628371672657186,0.19766099845759436,0.06001471980693505,0.04941715884844109
2017-02-14,0.10761835482623218,0.05550501971195627,0.07912632200370498,0.09078514312700936,0.03821140479774128,0.2825813228666133,0.01971181669926893,0.019499852619781714,0.1973248231819269,0.060122636310073696,0.049513303855691054
2017-02-15,0.10802584542503223,0.05575737638172884,0.07894286045464217,0.0910014850723611,0.038465091745768586,0.2820779997226921,0.01964609439818327,0.019382424277288857,0.19689205775822372,0.060303864242283706,0.04950490052179514
2017-02-16,0.10781717711607564,0.05554147538560398,0.07923023598545424,0.09111337447997421,0.03828447003194732,0.2819065425597694,0.019703736057177682,0.019467260794858724,0.19723338620255979,0.060561782719251465,0.049140558667327215
2017-02-17,0.10793967976662568,0.05548117993058971,0.07932632499131397,0.09083312351290905,0.038108817770092465,0.28198281969711203,0.019747642461224894,0.01957421183161971,0.19765033279910807,0.06033010700633873,0.049025760233065395
2017-02-21,0.10827508238143843,0.055757597617731,0.08009578303931798,0.09087539505518849,0.03841667545345579,0.28121779702965705,0.0196823750903759,0.019484729431228788,0.19717446753957532,0.06019509170127072,0.048825005660760146
2017-02-22,0.10821240575685413,0.055528205020843775,0.07991969771180531,0.09090351666163414,0.03854738047991213,0.28137137884874114,0.019720299718898774,0.019523211155994775,0.19738617105307357,0.06029553828155657,0.048592195310685336
2017-02-23,0.10810006706863381,0.055103391126099625,0.08012361199452041,0.09094204700596742,0.03849118947004692,0.2810219110627575,0.019738839566562798,0.019548064795763282,0.19754930665686365,0.06071798865114275,0.04866358260164156
2017-02-24,0.10811552515413894,0.05500175929699321,0.08043412658044419,0.09018271114341088,0.03799372352314019,0.2808386942803266,0.019808141553872987,0.019742915304205973,0.19832899425542627,0.06103725294632506,0.04851615596171541
2017-02-27,0.10831051065886789,0.05555064608280166,0.0808742085404606,0.09026412746131408,0.03788433927779939,0.28067383104921456,0.0197419259217087,0.019631125307628044,0.19790901448984968,0.06075609442633737,0.04840417678401775
2017-02-28,0.10819819585958018,0.05478473442551807,0.08068790559056077,0.0902799207094094,0.03758146246451769,0.28100860504696595,0.01976547765320283,0.01973679907876164,0.19837272268322348,0.060913555517727716,0.048670620970532034
2017-03-01,0.11173787590574123,0.05567169340687334,0.08027177201779316,0.09103509125163994,0.048410249434504976,0.26763636437146676,0.019587420617989782,0.019366189894441166,0.1967947116730129,0.06070172873512371,0.04878690269141313
2017-03-02,0.11163287270939434,0.055329830279442126,0.08037232517154448,0.09092545481674769,0.04781339497097526,0.2687924238674068,0.01963664153774519,0.019400526329663145,0.1975528106674041,0.060270377233307186,0.04827334241636978
2017-03-03,0.11155889136780145,0.05521854986867188,0.08007748887234246,0.091347752825617,0.04811702725549681,0.2685090004203622,0.019630052994217415,0.019425928715421984,0.1974994021288182,0.06015670928902979,0.04845919626222104
2017-03-06,0.11147131123017219,0.05496082066496709,0.07988075280313349,0.09126318689029526,0.04824810715074009,0.2691633586013573,0.01966946595313777,0.01937567528600859,0.19758002365054764,0.05988370516396557,0.04850359260567519
2017-03-07,0.11149060843974946,0.05477466087238803,0.07979022978864829,0.09123590308349802,0.04845170053397524,0.2699204166560821,0.0197034972022687,0.01937817461538558,0.197226121533623,0.0595897029025384,0.048438984371843366
2017-03-08,0.1118477376065105,0.05469013157971459,0.07896531266063221,0.09136511018131076,0.04823898103754101,0.27106349456238843,0.01973698665493284,0.01937114464413517,0.197614448195739,0.05951932518424949,0.047587327692846196
2017-03-09,0.11234226395039387,0.054644371163070346,0.07820496299980317,0.09200237550262869,0.04800775618255613,0.2718848645659964,0.019743959869454385,0.01927706366674491,0.19716340014654415,0.05940060484240917,0.04732837711039889
2017-03-10,0.11248754840536727,0.05476566147119487,0.07783943096196265,0.09257300916536614,0.04843719448753574,0.27144684810652525,0.019742231099676502,0.019302086010549883,0.1972220133902255,0.05939917330764078,0.046784803593955614
2017-03-13,0.11249338054712728,0.05486970826738831,0.07792617984013152,0.09301610607518672,0.04909035775975903,0.27119520953651755,0.019683949335139114,0.019171582290612506,0.19646999416216282,0.059382633708553886,0.046700898477421454
2017-03-14,0.11228908935735306,0.05471821698100121,0.07801214845553965,0.09249004264449857,0.04890864639671408,0.2717102958007425,0.019744596309584885,0.01930260834975203,0.19703680769583246,0.059180960698261724,0.046606587310720045
2017-03-15,0.11214011388864865,0.055015637064055586,0.07866222416833935,0.0928831048253951,0.049688408055373605,0.26953281085772485,0.019720566582664988,0.01934506449136874,0.19677307083956155,0.05968904929518714,0.04654994993168063
2017-03-16,0.11191639873780602,0.05508599027403381,0.07852891931356618,0.0933315934902712,0.049990292287680205,0.26933362754760476,0.01966541286302463,0.0192465746991526,0.1964809601646997,0.05993382348700466,0.04648640713515627
2017-03-17,0.11154661085694549,0.05521989343513481,0.07873937499149866,0.09342702811336283,0.04982442966740134,0.2690433732061324,0.01968754490061113,0.019337332664715164,0.19663063349009846,0.05997414256207861,0.04656963611202116
2017-03-20,0.11131015414098626,0.05488095393184891,0.0786285701646225,0.09314193288772556,0.05039731054768431,0.2689141093191103,0.019715778835003635,0.01940057294015067,0.19690748663630966,0.06020694036792547,0.04649619022863268
2017-03-21,0.11022665608224998,0.05354240252225681,0.0786236636732893,0.09300811642411698,0.04995527138185566,0.26990093537668447,0.019842283140313218,0.019623305908417495,0.19799178433950385,0.06089748167984734,0.04638809947146491
2017-03-22,0.11033477623116532,0.05348107878840618,0.07855633374477776,0.09289581397908407,0.050126791151638005,0.26959525828813313,0.019852742891621596,0.01967473672871128,0.19822607051982033,0.060962890763302816,0.04629350691333949
2017-03-23,0.11014627564415023,0.053757851199290545,0.07908995866448477,0.09304637878676088,0.05010722249326517,0.269422172210494,0.019819318418647258,0.019634393150477655,0.19796413657819403,0.06084171977313261,0.046170573081102805
2017-03-24,0.10997603551529068,0.053752459591457726,0.0789693660550266,0.0932251415915361,0.05019222283110662,0.2692012948177445,0.01981433948253652,0.019688332792675022,0.198003689415037,0.06088917309678328,0.046287944810805934
2017-03-27,0.10980983638733408,0.053826237070894505,0.07839291465626723,0.09341980677454297,0.050029243167954436,0.26916615419993045,0.01985353903893669,0.019768313561154,0.19832786167399832,0.06120267487275906,0.04620341859622825
2017-03-28,0.11045057961910015,0.05416803859306101,0.07862542243743391,0.0937352898486337,0.05009604715309211,0.2686536896926851,0.019757623248142675,0.019608341152917663,0.19762428523636685,0.06086453355428495,0.046416149464281825
2017-03-29,0.11030412020548871,0.05422081242921797,0.07879176275192298,0.09352356870953604,0.05007078044099075,0.268205504250692,0.019769116537749303,0.019680832484752993,0.1978143780708565,0.060874998608790414,0.04674412551000234
2017-03-30,0.11072726739764802,0.05466626379440278,0.07907578235547959,0.09325546401320975,0.04983948548474538,0.26831632769180247,0.019725807500096972,0.019534567573898324,0.1974233638822703,0.06047555451478147,0.046960115791664904
2017-03-31,0.11043999112304125,0.05473924416659628,0.0794290580851036,0.0930960145506661,0.049474471135728906,0.2682762863372811,0.01975983106412596,0.019586133204289233,0.1975716660414404,0.06058696647572807,0.0470403378159989
2017-04-03,0.11013660010834839,0.05410722674466007,0.07941962652857974,0.09286764361755175,0.04970056892911862,0.265523614445373,0.019836995165982335,0.019763645472176714,0.19338774406039796,0.060846981026880013,0.05440935390093157
2017-04-04,0.11022109359369563,0.05405059174166292,0.07935915226164751,0.09284982355191733,0.04973210937296072,0.2654638041932219,0.019811481172688012,0.019658989355902413,0.192905224352637,0.06099254088167939,0.05495518952198731
2017-04-05,0.11001583798790865,0.05349747870370782,0.07946778895264954,0.09245991243930692,0.04963674004021694,0.2657594550789427,0.019871038324717562,0.019741058235809232,0.19336595432645878,0.06106046915833779,0.05512426675194422
2017-04-06,0.11017079414159969,0.053919773550958686,0.07990245356886909,0.09234551451846074,0.049479492903815,0.2654505037439684,0.019830139575759888,0.019684212590920135,0.1932755462482107,0.060750776172390046,0.05519079298504795
2017-04-07,0.1101538754056382,0.053942625778066106,0.08006275253485277,0.09236578904283353,0.04943448554677489,0.26533487164214004,0.019787370564047165,0.019621621572081787,0.19296793815057942,0.06094628192346207,0.055382387839524365
2017-04-10,0.11005656380969943,0.053982148604373593,0.08050003192426948,0.09212485837808489,0.04916082899736296,0.2650682936229585,0.019793676086988447,0.019683520630293022,0.1930426842432282,0.06085621691216524,0.055731176790576514
2017-04-11,0.10954432412744503,0.054222654749019564,0.08066373279682916,0.09223646238818578,0.04887785244628769,0.26439907505090704,0.01981637260001005,0.019801255290197866,0.19326973854109025,0.06152337867835302,0.05564515333167482
2017-04-12,0.1090447044100037,0.05347633916388547,0.0804680608306296,0.09214555272126684,0.04910641818858711,0.2645391338277998,0.019874321996204945,0.019906047040380993,0.1938706735035914,0.06193359963601753,0.055635148681632704
