comparison,evaluation_mode,statistic,method,expected_block_sessions,samples,seed,sessions,common_random_numbers,return_correlation_with_incumbent,point_estimate,bootstrap_standard_error,confidence_lower,confidence_upper,confidence_method,minimum_detectable_effect_95_one_sided,selection_adjusted,permitted_use
baseline_match_control_plus0.50tol,risk_match_control,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9991346933782297,-0.003306004231926396,0.0021776172500802206,-0.01008298282642988,0.003470974362577089,minimum of percentile and basic bootstrap bounds,0.003582180376381963,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
baseline_match_control_plus0.50tol,risk_match_control,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9991346933782297,0.0386538409951418,0.028154558546591758,-0.049966607846540376,0.12727428983682398,minimum of percentile and basic bootstrap bounds,0.04631424880914344,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
baseline_match_control_plus0.50tol,risk_match_control,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9991346933782297,-3.0083710639665362e-05,0.0003710215663837345,-0.0006455588980252249,0.0005853914767458942,minimum of percentile and basic bootstrap bounds,0.0006103304767012432,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
baseline_match_control_plus1.00tol,risk_match_control,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9989437477544217,-0.002379349129460584,0.002043766073395453,-0.007339812802210932,0.0025811145432897637,minimum of percentile and basic bootstrap bounds,0.0033619951907355203,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
baseline_match_control_plus1.00tol,risk_match_control,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9989437477544217,0.02173276987902728,0.026306156226959757,-0.04226292376207426,0.08572846352012882,minimum of percentile and basic bootstrap bounds,0.0432736269933488,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
baseline_match_control_plus1.00tol,risk_match_control,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9989437477544217,0.00010493519104273763,0.00035319310997646724,-0.0004572877992758479,0.0006671581813613231,minimum of percentile and basic bootstrap bounds,0.0005810026659112886,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
baseline_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,1.0,0.0,,,,not estimable: the resampled differential has no sampling variation,,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
baseline_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,1.0,0.0,,,,not estimable: the resampled differential has no sampling variation,,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
baseline_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,1.0,0.0,,,,not estimable: the resampled differential has no sampling variation,,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.00_min0.00_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9931582331547347,-0.0028726577671599474,0.005490549689558769,-0.012218023483330693,0.006472707949010798,minimum of percentile and basic bootstrap bounds,0.009031954239324175,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.00_min0.00_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9931582331547347,0.0321930244764741,0.07206407914260995,-0.0884958928920262,0.1528819418449744,minimum of percentile and basic bootstrap bounds,0.11854541018959337,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.00_min0.00_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9931582331547347,0.0011048994799922537,0.0009879514677108793,-0.00048665302972240084,0.0026964519897069083,minimum of percentile and basic bootstrap bounds,0.0016251801643843964,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.00_min0.10_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9931582331547347,-0.0028726577671599474,0.005490549689558769,-0.012218023483330693,0.006472707949010798,minimum of percentile and basic bootstrap bounds,0.009031954239324175,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.00_min0.10_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9931582331547347,0.0321930244764741,0.07206407914260995,-0.0884958928920262,0.1528819418449744,minimum of percentile and basic bootstrap bounds,0.11854541018959337,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.00_min0.10_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9931582331547347,0.0011048994799922537,0.0009879514677108793,-0.00048665302972240084,0.0026964519897069083,minimum of percentile and basic bootstrap bounds,0.0016251801643843964,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.00_min0.25_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9931582331547347,-0.0028726577671599474,0.005490549689558769,-0.012218023483330693,0.006472707949010798,minimum of percentile and basic bootstrap bounds,0.009031954239324175,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.00_min0.25_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9931582331547347,0.0321930244764741,0.07206407914260995,-0.0884958928920262,0.1528819418449744,minimum of percentile and basic bootstrap bounds,0.11854541018959337,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.00_min0.25_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9931582331547347,0.0011048994799922537,0.0009879514677108793,-0.00048665302972240084,0.0026964519897069083,minimum of percentile and basic bootstrap bounds,0.0016251801643843964,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.25_min0.00_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9982980583387844,-0.0021060681472588882,0.0023968332309843047,-0.008294171351124988,0.0040820350566072115,minimum of percentile and basic bootstrap bounds,0.003942790664969181,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.25_min0.00_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9982980583387844,0.029295045068890913,0.031257307162382404,-0.051038528669070236,0.10962861880685207,minimum of percentile and basic bootstrap bounds,0.05141827028211905,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.25_min0.00_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9982980583387844,0.00023261587755921825,0.0004163494203397948,-0.0007172544074916496,0.0011824861626100862,minimum of percentile and basic bootstrap bounds,0.0006848947964589625,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.25_min0.10_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9982980583387844,-0.0021060681472588882,0.0023968332309843047,-0.008294171351124988,0.0040820350566072115,minimum of percentile and basic bootstrap bounds,0.003942790664969181,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.25_min0.10_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9982980583387844,0.029295045068890913,0.031257307162382404,-0.051038528669070236,0.10962861880685207,minimum of percentile and basic bootstrap bounds,0.05141827028211905,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.25_min0.10_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9982980583387844,0.00023261587755921825,0.0004163494203397948,-0.0007172544074916496,0.0011824861626100862,minimum of percentile and basic bootstrap bounds,0.0006848947964589625,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.25_min0.25_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9982980583387844,-0.0021060681472588882,0.0023968332309843047,-0.008294171351124988,0.0040820350566072115,minimum of percentile and basic bootstrap bounds,0.003942790664969181,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.25_min0.25_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9982980583387844,0.029295045068890913,0.031257307162382404,-0.051038528669070236,0.10962861880685207,minimum of percentile and basic bootstrap bounds,0.05141827028211905,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.25_min0.25_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9982980583387844,0.00023261587755921825,0.0004163494203397948,-0.0007172544074916496,0.0011824861626100862,minimum of percentile and basic bootstrap bounds,0.0006848947964589625,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.50_min0.00_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9993626361585493,-0.001884465781155864,0.001532481264671274,-0.006502639903561374,0.0027337083412496462,minimum of percentile and basic bootstrap bounds,0.002520931680384246,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.50_min0.00_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9993626361585493,0.024759876353343202,0.01993178615402638,-0.03560908955976148,0.08512884226644787,minimum of percentile and basic bootstrap bounds,0.032787788223373394,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.50_min0.00_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9993626361585493,-1.0561320442643851e-05,0.0002698185452820413,-0.000615671508907566,0.0005945488680222783,minimum of percentile and basic bootstrap bounds,0.00044385150698895797,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.50_min0.10_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9993626361585493,-0.001884465781155864,0.001532481264671274,-0.006502639903561374,0.0027337083412496462,minimum of percentile and basic bootstrap bounds,0.002520931680384246,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.50_min0.10_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9993626361585493,0.024759876353343202,0.01993178615402638,-0.03560908955976148,0.08512884226644787,minimum of percentile and basic bootstrap bounds,0.032787788223373394,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.50_min0.10_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9993626361585493,-1.0561320442643851e-05,0.0002698185452820413,-0.000615671508907566,0.0005945488680222783,minimum of percentile and basic bootstrap bounds,0.00044385150698895797,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.50_min0.25_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9993626361585493,-0.001884465781155864,0.001532481264671274,-0.006502639903561374,0.0027337083412496462,minimum of percentile and basic bootstrap bounds,0.002520931680384246,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.50_min0.25_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9993626361585493,0.024759876353343202,0.01993178615402638,-0.03560908955976148,0.08512884226644787,minimum of percentile and basic bootstrap bounds,0.032787788223373394,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.50_min0.25_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9993626361585493,-1.0561320442643851e-05,0.0002698185452820413,-0.000615671508907566,0.0005945488680222783,minimum of percentile and basic bootstrap bounds,0.00044385150698895797,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.75_min0.00_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9996432483395712,-7.071704819028302e-05,0.000961076801148864,-0.0019105372213213507,0.0017691031249407847,minimum of percentile and basic bootstrap bounds,0.0015809713378898812,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.75_min0.00_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9996432483395712,0.001807023491576576,0.012573189717101037,-0.0225830781395108,0.026197125122663954,minimum of percentile and basic bootstrap bounds,0.020682897084631207,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.75_min0.00_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9996432483395712,7.405208062000179e-06,0.00016689532080746118,-0.0003471979522497013,0.00036200836837370164,minimum of percentile and basic bootstrap bounds,0.0002745428027282736,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.75_min0.10_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9996432483395712,-7.071704819028302e-05,0.000961076801148864,-0.0019105372213213507,0.0017691031249407847,minimum of percentile and basic bootstrap bounds,0.0015809713378898812,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.75_min0.10_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9996432483395712,0.001807023491576576,0.012573189717101037,-0.0225830781395108,0.026197125122663954,minimum of percentile and basic bootstrap bounds,0.020682897084631207,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.75_min0.10_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9996432483395712,7.405208062000179e-06,0.00016689532080746118,-0.0003471979522497013,0.00036200836837370164,minimum of percentile and basic bootstrap bounds,0.0002745428027282736,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.75_min0.25_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9996432483395712,-7.071704819028302e-05,0.000961076801148864,-0.0019105372213213507,0.0017691031249407847,minimum of percentile and basic bootstrap bounds,0.0015809713378898812,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.75_min0.25_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9996432483395712,0.001807023491576576,0.012573189717101037,-0.0225830781395108,0.026197125122663954,minimum of percentile and basic bootstrap bounds,0.020682897084631207,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max1.75_min0.25_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9996432483395712,7.405208062000179e-06,0.00016689532080746118,-0.0003471979522497013,0.00036200836837370164,minimum of percentile and basic bootstrap bounds,0.0002745428027282736,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max2.00_min0.00_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,1.0,0.0,,,,not estimable: the resampled differential has no sampling variation,,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max2.00_min0.00_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,1.0,0.0,,,,not estimable: the resampled differential has no sampling variation,,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max2.00_min0.00_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,1.0,0.0,,,,not estimable: the resampled differential has no sampling variation,,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max2.00_min0.10_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,1.0,0.0,,,,not estimable: the resampled differential has no sampling variation,,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max2.00_min0.10_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,1.0,0.0,,,,not estimable: the resampled differential has no sampling variation,,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_scalar_max2.00_min0.10_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,1.0,0.0,,,,not estimable: the resampled differential has no sampling variation,,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
signal_cap_1.00_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.98293255837472,-0.007256509897326957,0.01168820966649033,-0.037749304963411986,0.023236285168758072,minimum of percentile and basic bootstrap bounds,0.019227104901376593,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
signal_cap_1.00_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.98293255837472,0.09067041178522373,0.1511588282301691,-0.304795307033502,0.48613613060394945,minimum of percentile and basic bootstrap bounds,0.24865627243862817,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
signal_cap_1.00_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.98293255837472,-0.0004008721489955,0.0019696718294142986,-0.0037819753510113406,0.0029802310530203406,minimum of percentile and basic bootstrap bounds,0.0032401101593865214,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
signal_cap_1.50_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.993398164392441,-0.010878059214961544,0.0077819029335858625,-0.03517672495930136,0.013420606529378274,minimum of percentile and basic bootstrap bounds,0.012801230325748744,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
signal_cap_1.50_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.993398164392441,0.14008600278687178,0.10034054824622997,-0.17257359966983402,0.45274560524357754,minimum of percentile and basic bootstrap bounds,0.1650602018650483,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
signal_cap_1.50_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.993398164392441,0.00036549999157096946,0.0012607854055507847,-0.0021835254280852243,0.0029145254112271633,minimum of percentile and basic bootstrap bounds,0.002073991992131041,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_managed_cap_1.00_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9771018571567611,0.005251347182488542,0.014445485042313968,-0.025225805288148568,0.03572849965312565,minimum of percentile and basic bootstrap bounds,0.023762822894606475,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_managed_cap_1.00_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9771018571567611,-0.0688259011081318,0.18577442373402084,-0.46022068179858155,0.32256887958231795,minimum of percentile and basic bootstrap bounds,0.3055989270424643,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_managed_cap_1.00_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9771018571567611,0.0006097010902775604,0.002624510625271845,-0.004254140972944647,0.005473543153499768,minimum of percentile and basic bootstrap bounds,0.004317319978572185,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_managed_cap_1.50_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9939413730258551,0.0014899869276083777,0.007275877358520012,-0.01182935777711217,0.014809331632328926,minimum of percentile and basic bootstrap bounds,0.01196881825476542,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_managed_cap_1.50_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9939413730258551,-0.02051097337037433,0.09387023702419992,-0.19305619729841117,0.1520342505576625,minimum of percentile and basic bootstrap bounds,0.15441653990480886,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
risk_managed_cap_1.50_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9939413730258551,0.0004961420123524574,0.0012265588670190264,-0.00143711822225254,0.0024294022469574547,minimum of percentile and basic bootstrap bounds,0.0020176893362462986,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
shock_floor_0.25_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9981580147220267,0.004331879606446654,0.003402634097209009,-0.003927061535935567,0.012590820748828873,minimum of percentile and basic bootstrap bounds,0.0055973330899088194,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
shock_floor_0.25_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9981580147220267,-0.05318673028772247,0.04414226398917837,-0.16094727077301788,0.054573810197572924,minimum of percentile and basic bootstrap bounds,0.07261402426219843,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
shock_floor_0.25_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9981580147220267,-0.0007701695840001271,0.0006267749945098424,-0.0019565913572027515,0.00041625218920249724,minimum of percentile and basic bootstrap bounds,0.0010310448659686907,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
shock_floor_0.50_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9988711853663497,-0.00016598006915113928,0.0021534654771498086,-0.0043001902897181025,0.003968230151415824,minimum of percentile and basic bootstrap bounds,0.003542450709911435,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
shock_floor_0.50_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9988711853663497,0.003909701909285301,0.027815946090858107,-0.04900074779689345,0.056820151615464054,minimum of percentile and basic bootstrap bounds,0.045757231319461585,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
shock_floor_0.50_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9988711853663497,-0.00028315485934408274,0.0003908420588014056,-0.0008714654479759674,0.00030515572928780196,minimum of percentile and basic bootstrap bounds,0.0006429351867283123,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
max_gross_notional_multiple_3.00_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9546505898625498,-0.02380399163996516,0.014995041548925173,-0.060527116797489025,0.012919133517558705,minimum of percentile and basic bootstrap bounds,0.02466684334798191,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
max_gross_notional_multiple_3.00_risk_matched,risk_matched,max_drawdown_over_annualized_volatility,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9546505898625498,0.3154973670235406,0.19135562203188825,-0.15643380129687673,0.7874285353439578,minimum of percentile and basic bootstrap bounds,0.31477999824245617,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
max_gross_notional_multiple_3.00_risk_matched,risk_matched,ulcer_index,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9546505898625498,0.005687983113797798,0.003234364590915598,-0.0007674209951265198,0.012143387222722117,minimum of percentile and basic bootstrap bounds,0.005320529752056159,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
max_gross_notional_multiple_4.00_risk_matched,risk_matched,max_drawdown,paired stationary block bootstrap of the loss-shape differential; one shared index draw across comparisons,63,2000,20260805,6523,True,0.9932416266282648,-0.003833861163057617,0.006137862076768009,-0.014086947922400445,0.006419225596285211,minimum of percentile and basic bootstrap bounds,0.010096783116283375,False,descriptive bound sensitivity on reused history; not selection adjusted and does not license a configuration change
